t	p	V	L	psi	z
0.00458	263.159	709.685	0.868564	0.447615	0.447615
0.00459	262.682	712.904	0.875677	0.449633	0.449633
0.0046	262.198	716.117	0.882822	0.451647	0.451647
0.00461	261.709	719.325	0.89	0.453657	0.453657
0.00462	261.215	722.526	0.897209	0.455664	0.455664
0.00463	260.715	725.721	0.90445	0.457667	0.457667
0.00464	260.21	728.91	0.911723	0.459666	0.459666
0.00465	259.699	732.093	0.919028	0.461661	0.461661
0.00466	259.184	735.269	0.926365	0.463652	0.463652
0.00467	258.664	738.439	0.933734	0.465639	0.465639
0.00468	258.138	741.603	0.941134	0.467622	0.467622
0.00469	257.609	744.76	0.948566	0.469601	0.469601
0.0047	257.074	747.911	0.956029	0.471576	0.471576
0.00471	256.536	751.055	0.963524	0.473547	0.473547
0.00472	255.993	754.193	0.97105	0.475513	0.475513
0.00473	255.445	757.324	0.978608	0.477476	0.477476
0.00474	254.894	760.448	0.986197	0.479434	0.479434
0.00475	254.339	763.566	0.993817	0.481388	0.481388
0.00476	253.78	766.676	1.00147	0.483338	0.483338
0.00477	253.217	769.78	1.00915	0.485284	0.485284
0.00478	252.651	772.877	1.01686	0.487225	0.487225
0.00479	252.081	775.966	1.02461	0.489162	0.489162
0.0048	251.508	779.049	1.03238	0.491094	0.491094
0.00481	250.931	782.125	1.04019	0.493022	0.493022
0.00482	250.352	785.194	1.04803	0.494945	0.494945
0.00483	249.769	788.256	1.05589	0.496865	0.496865
0.00484	249.183	791.31	1.06379	0.498779	0.498779
0.00485	248.595	794.357	1.07172	0.500689	0.500689
0.00486	248.003	797.397	1.07968	0.502595	0.502595
0.00487	247.409	800.43	1.08767	0.504496	0.504496
0.00488	246.813	803.456	1.09569	0.506392	0.506392
0.00489	246.214	806.474	1.10374	0.508284	0.508284
0.0049	245.613	809.485	1.11182	0.510171	0.510171
0.00491	245.009	812.488	1.11993	0.512054	0.512054
0.00492	244.403	815.484	1.12807	0.513932	0.513932
0.00493	243.795	818.473	1.13623	0.515805	0.515805
0.00494	243.185	821.454	1.14443	0.517674	0.517674
0.00495	242.573	824.428	1.15266	0.519538	0.519538
0.00496	241.96	827.394	1.16092	0.521397	0.521397
0.00497	241.344	830.353	1.16921	0.523252	0.523252
0.00498	240.727	833.304	1.17753	0.525102	0.525102
0.00499	240.108	836.247	1.18588	0.526947	0.526947
0.005	239.488	839.183	1.19426	0.528787	0.528787
0.00501	238.866	842.112	1.20266	0.530623	0.530623
0.00502	238.243	845.032	1.2111	0.532453	0.532453
0.00503	237.619	847.946	1.21956	0.534279	0.534279
0.00504	236.994	850.851	1.22806	0.536101	0.536101
0.00505	236.367	853.749	1.23658	0.537917	0.537917
0.00506	235.74	856.639	1.24513	0.539729	0.539729
0.00507	235.111	859.521	1.25371	0.541535	0.541535
0.00508	234.482	862.396	1.26232	0.543337	0.543337
0.00509	233.851	865.263	1.27096	0.545134	0.545134
0.0051	233.22	868.122	1.27963	0.546927	0.546927
0.00511	232.588	870.974	1.28832	0.548714	0.548714
0.00512	231.956	873.818	1.29705	0.550497	0.550497
0.00513	231.323	876.654	1.3058	0.552274	0.552274
0.00514	230.69	879.482	1.31458	0.554047	0.554047
0.00515	230.056	882.303	1.32339	0.555815	0.555815
0.00516	229.421	885.116	1.33223	0.557578	0.557578
0.00517	228.787	887.921	1.34109	0.559337	0.559337
0.00518	228.152	890.718	1.34998	0.56109	0.56109
0.00519	227.517	893.507	1.3589	0.562838	0.562838
0.0052	226.881	896.289	1.36785	0.564582	0.564582
0.00521	226.246	899.063	1.37683	0.566321	0.566321
0.00522	225.611	901.829	1.38584	0.568055	0.568055
0.00523	224.975	904.588	1.39487	0.569784	0.569784
0.00524	224.34	907.338	1.40393	0.571508	0.571508
0.00525	223.705	910.081	1.41301	0.573227	0.573227
0.00526	223.07	912.816	1.42213	0.574942	0.574942
0.00527	222.435	915.543	1.43127	0.576651	0.576651
0.00528	221.8	918.263	1.44044	0.578356	0.578356
0.00529	221.166	920.975	1.44964	0.580055	0.580055
0.0053	220.532	923.679	1.45886	0.58175	0.58175
0.00531	219.899	926.375	1.46811	0.58344	0.58344
0.00532	219.266	929.063	1.47739	0.585126	0.585126
0.00533	218.633	931.744	1.48669	0.586806	0.586806
0.00534	218.001	934.417	1.49602	0.588481	0.588481
0.00535	217.369	937.082	1.50538	0.590152	0.590152
0.00536	216.738	939.74	1.51476	0.591818	0.591818
0.00537	216.108	942.39	1.52417	0.593479	0.593479
0.00538	215.479	945.032	1.53361	0.595135	0.595135
0.00539	214.85	947.666	1.54307	0.596786	0.596786
0.0054	214.222	950.293	1.55256	0.598432	0.598432
0.00541	213.594	952.912	1.56208	0.600074	0.600074
0.00542	212.968	955.523	1.57162	0.601711	0.601711
0.00543	212.342	958.127	1.58119	0.603343	0.603343
0.00544	211.718	960.723	1.59078	0.60497	0.60497
0.00545	211.094	963.311	1.6004	0.606593	0.606593
0.00546	210.471	965.892	1.61005	0.60821	0.60821
0.00547	209.849	968.465	1.61972	0.609823	0.609823
0.00548	209.228	971.03	1.62942	0.611431	0.611431
0.00549	208.608	973.588	1.63914	0.613035	0.613035
0.0055	207.99	976.138	1.64889	0.614633	0.614633
0.00551	207.372	978.681	1.65867	0.616227	0.616227
0.00552	206.756	981.216	1.66847	0.617816	0.617816
0.00553	206.14	983.744	1.67829	0.6194	0.6194
0.00554	205.526	986.264	1.68814	0.62098	0.62098
0.00555	204.913	988.777	1.69802	0.622555	0.622555
0.00556	204.302	991.282	1.70792	0.624125	0.624125
0.00557	203.691	993.78	1.71784	0.625691	0.625691
0.00558	203.082	996.27	1.72779	0.627252	0.627252
0.00559	202.474	998.752	1.73777	0.628808	0.628808
0.0056	201.868	1001.23	1.74777	0.63036	0.63036
0.00561	201.262	1003.7	1.75779	0.631906	0.631906
0.00562	200.658	1006.16	1.76784	0.633449	0.633449
0.00563	200.056	1008.61	1.77791	0.634986	0.634986
0.00564	199.455	1011.05	1.78801	0.636519	0.636519
0.00565	198.855	1013.49	1.79813	0.638048	0.638048
0.00566	198.257	1015.92	1.80828	0.639572	0.639572
0.00567	197.66	1018.35	1.81845	0.641091	0.641091
0.00568	197.065	1020.76	1.82865	0.642605	0.642605
0.00569	196.471	1023.17	1.83887	0.644116	0.644116
0.0057	195.879	1025.58	1.84911	0.645621	0.645621
0.00571	195.288	1027.97	1.85938	0.647122	0.647122
0.00572	194.699	1030.36	1.86967	0.648619	0.648619
0.00573	194.112	1032.74	1.87999	0.650111	0.650111
0.00574	193.526	1035.11	1.89033	0.651598	0.651598
0.00575	192.941	1037.48	1.90069	0.653081	0.653081
0.00576	192.358	1039.84	1.91108	0.654559	0.654559
0.00577	191.777	1042.19	1.92149	0.656033	0.656033
0.00578	191.197	1044.53	1.93192	0.657503	0.657503
0.00579	190.619	1046.87	1.94238	0.658968	0.658968
0.0058	190.043	1049.2	1.95286	0.660429	0.660429
0.00581	189.468	1051.52	1.96336	0.661885	0.661885
0.00582	188.895	1053.84	1.97389	0.663337	0.663337
0.00583	188.324	1056.15	1.98444	0.664784	0.664784
0.00584	187.754	1058.45	1.99501	0.666228	0.666228
0.00585	187.186	1060.75	2.00561	0.667666	0.667666
0.00586	186.62	1063.03	2.01623	0.669101	0.669101
0.00587	186.055	1065.32	2.02687	0.670531	0.670531
0.00588	185.492	1067.59	2.03753	0.671956	0.671956
0.00589	184.931	1069.86	2.04822	0.673378	0.673378
0.0059	184.371	1072.12	2.05893	0.674795	0.674795
0.00591	183.814	1074.37	2.06966	0.676208	0.676208
0.00592	183.258	1076.62	2.08042	0.677616	0.677616
0.00593	182.704	1078.86	2.09119	0.679021	0.679021
0.00594	182.151	1081.09	2.10199	0.680421	0.680421
0.00595	181.601	1083.32	2.11282	0.681816	0.681816
0.00596	181.052	1085.54	2.12366	0.683208	0.683208
0.00597	180.504	1087.75	2.13453	0.684595	0.684595
0.00598	179.959	1089.96	2.14541	0.685979	0.685979
0.00599	179.416	1092.16	2.15633	0.687358	0.687358
0.006	178.874	1094.35	2.16726	0.688732	0.688732
0.00601	178.334	1096.54	2.17821	0.690103	0.690103
0.00602	177.796	1098.72	2.18919	0.69147	0.69147
0.00603	177.259	1100.89	2.20019	0.692832	0.692832
0.00604	176.725	1103.06	2.21121	0.69419	0.69419
0.00605	176.192	1105.22	2.22225	0.695545	0.695545
0.00606	175.661	1107.38	2.23331	0.696895	0.696895
0.00607	175.132	1109.52	2.2444	0.698241	0.698241
0.00608	174.605	1111.66	2.2555	0.699583	0.699583
0.00609	174.079	1113.8	2.26663	0.700921	0.700921
0.0061	173.555	1115.93	2.27778	0.702255	0.702255
0.00611	173.033	1118.05	2.28895	0.703585	0.703585
0.00612	172.513	1120.16	2.30014	0.704911	0.704911
0.00613	171.995	1122.27	2.31135	0.706233	0.706233
0.00614	171.479	1124.38	2.32258	0.707551	0.707551
0.00615	170.964	1126.47	2.33384	0.708865	0.708865
0.00616	170.451	1128.56	2.34511	0.710175	0.710175
0.00617	169.941	1130.65	2.35641	0.711481	0.711481
0.00618	169.431	1132.72	2.36773	0.712783	0.712783
0.00619	168.924	1134.79	2.37906	0.714082	0.714082
0.0062	168.419	1136.86	2.39042	0.715376	0.715376
0.00621	167.915	1138.92	2.4018	0.716667	0.716667
0.00622	167.413	1140.97	2.4132	0.717953	0.717953
0.00623	166.913	1143.02	2.42462	0.719236	0.719236
0.00624	166.415	1145.06	2.43606	0.720515	0.720515
0.00625	165.919	1147.09	2.44752	0.721791	0.721791
0.00626	165.424	1149.12	2.459	0.723062	0.723062
0.00627	164.931	1151.14	2.4705	0.72433	0.72433
0.00628	164.441	1153.16	2.48203	0.725593	0.725593
0.00629	163.952	1155.17	2.49357	0.726854	0.726854
0.0063	163.464	1157.17	2.50513	0.72811	0.72811
0.00631	162.979	1159.17	2.51671	0.729363	0.729363
0.00632	162.495	1161.17	2.52831	0.730612	0.730612
0.00633	162.013	1163.15	2.53993	0.731857	0.731857
0.00634	161.533	1165.13	2.55158	0.733098	0.733098
0.00635	161.055	1167.11	2.56324	0.734336	0.734336
0.00636	160.579	1169.08	2.57492	0.73557	0.73557
0.00637	160.104	1171.04	2.58662	0.736801	0.736801
0.00638	159.631	1173.0	2.59834	0.738028	0.738028
0.00639	159.16	1174.95	2.61008	0.739251	0.739251
0.0064	158.691	1176.89	2.62184	0.740471	0.740471
0.00641	158.223	1178.83	2.63362	0.741687	0.741687
0.00642	157.758	1180.77	2.64541	0.742899	0.742899
0.00643	157.294	1182.7	2.65723	0.744108	0.744108
0.00644	156.831	1184.62	2.66907	0.745314	0.745314
0.00645	156.371	1186.54	2.68092	0.746515	0.746515
0.00646	155.912	1188.45	2.6928	0.747714	0.747714
0.00647	155.456	1190.36	2.70469	0.748908	0.748908
0.00648	155.0	1192.26	2.71661	0.7501	0.7501
0.00649	154.547	1194.15	2.72854	0.751288	0.751288
0.0065	154.095	1196.04	2.74049	0.752472	0.752472
0.00651	153.646	1197.92	2.75246	0.753653	0.753653
0.00652	153.197	1199.8	2.76445	0.75483	0.75483
0.00653	152.751	1201.68	2.77645	0.756004	0.756004
0.00654	152.306	1203.54	2.78848	0.757175	0.757175
0.00655	151.864	1205.41	2.80053	0.758342	0.758342
0.00656	151.422	1207.26	2.81259	0.759506	0.759506
0.00657	150.983	1209.11	2.82467	0.760666	0.760666
0.00658	150.545	1210.96	2.83677	0.761823	0.761823
0.00659	150.109	1212.8	2.84889	0.762977	0.762977
0.0066	149.675	1214.63	2.86103	0.764127	0.764127
0.00661	149.242	1216.46	2.87318	0.765274	0.765274
0.00662	148.811	1218.29	2.88536	0.766418	0.766418
0.00663	148.382	1220.11	2.89755	0.767558	0.767558
0.00664	147.954	1221.92	2.90976	0.768695	0.768695
0.00665	147.528	1223.73	2.92199	0.769829	0.769829
0.00666	147.104	1225.54	2.93423	0.77096	0.77096
0.00667	146.682	1227.33	2.9465	0.772087	0.772087
0.00668	146.261	1229.13	2.95878	0.773211	0.773211
0.00669	145.842	1230.92	2.97108	0.774332	0.774332
0.0067	145.424	1232.7	2.9834	0.77545	0.77545
0.00671	145.008	1234.48	2.99573	0.776564	0.776564
0.00672	144.594	1236.25	3.00809	0.777676	0.777676
0.00673	144.181	1238.02	3.02046	0.778784	0.778784
0.00674	143.77	1239.78	3.03285	0.779889	0.779889
0.00675	143.361	1241.54	3.04525	0.78099	0.78099
0.00676	142.953	1243.29	3.05768	0.782089	0.782089
0.00677	142.547	1245.04	3.07012	0.783185	0.783185
0.00678	142.143	1246.78	3.08258	0.784277	0.784277
0.00679	141.74	1248.52	3.09506	0.785366	0.785366
0.0068	141.339	1250.25	3.10755	0.786453	0.786453
0.00681	140.939	1251.98	3.12006	0.787536	0.787536
0.00682	140.541	1253.7	3.13259	0.788616	0.788616
0.00683	140.144	1255.42	3.14513	0.789693	0.789693
0.00684	139.749	1257.13	3.1577	0.790767	0.790767
0.00685	139.356	1258.84	3.17028	0.791838	0.791838
0.00686	138.964	1260.55	3.18287	0.792906	0.792906
0.00687	138.574	1262.25	3.19549	0.793971	0.793971
0.00688	138.185	1263.94	3.20812	0.795033	0.795033
0.00689	137.798	1265.63	3.22077	0.796092	0.796092
0.0069	137.413	1267.31	3.23343	0.797148	0.797148
0.00691	137.029	1268.99	3.24611	0.798201	0.798201
0.00692	136.646	1270.67	3.25881	0.799251	0.799251
0.00693	136.265	1272.34	3.27153	0.800298	0.800298
0.00694	135.886	1274.01	3.28426	0.801343	0.801343
0.00695	135.508	1275.67	3.29701	0.802384	0.802384
0.00696	135.131	1277.32	3.30977	0.803423	0.803423
0.00697	134.756	1278.98	3.32255	0.804458	0.804458
0.00698	134.383	1280.62	3.33535	0.805491	0.805491
0.00699	134.011	1282.27	3.34817	0.806521	0.806521
0.007	133.641	1283.91	3.361	0.807548	0.807548
0.00701	133.272	1285.54	3.37384	0.808572	0.808572
0.00702	132.904	1287.17	3.38671	0.809593	0.809593
0.00703	132.538	1288.79	3.39959	0.810612	0.810612
0.00704	132.174	1290.42	3.41248	0.811628	0.811628
0.00705	131.811	1292.03	3.4254	0.812641	0.812641
0.00706	131.449	1293.64	3.43832	0.813651	0.813651
0.00707	131.089	1295.25	3.45127	0.814658	0.814658
0.00708	130.73	1296.85	3.46423	0.815663	0.815663
0.00709	130.373	1298.45	3.47721	0.816665	0.816665
0.0071	130.017	1300.05	3.4902	0.817664	0.817664
0.00711	129.662	1301.64	3.50321	0.818661	0.818661
0.00712	129.309	1303.22	3.51623	0.819654	0.819654
0.00713	128.958	1304.8	3.52927	0.820645	0.820645
0.00714	128.607	1306.38	3.54233	0.821634	0.821634
0.00715	128.259	1307.95	3.5554	0.822619	0.822619
0.00716	127.911	1309.52	3.56849	0.823602	0.823602
0.00717	127.565	1311.08	3.58159	0.824583	0.824583
0.00718	127.22	1312.64	3.59471	0.82556	0.82556
0.00719	126.877	1314.2	3.60784	0.826535	0.826535
0.0072	126.535	1315.75	3.62099	0.827508	0.827508
0.00721	126.195	1317.3	3.63416	0.828478	0.828478
0.00722	125.856	1318.84	3.64734	0.829445	0.829445
0.00723	125.518	1320.38	3.66053	0.830409	0.830409
0.00724	125.181	1321.91	3.67374	0.831371	0.831371
0.00725	124.846	1323.44	3.68697	0.832331	0.832331
0.00726	124.512	1324.97	3.70021	0.833288	0.833288
0.00727	124.18	1326.49	3.71347	0.834242	0.834242
0.00728	123.849	1328.01	3.72674	0.835194	0.835194
0.00729	123.519	1329.53	3.74003	0.836143	0.836143
0.0073	123.19	1331.04	3.75333	0.837089	0.837089
0.00731	122.863	1332.54	3.76665	0.838034	0.838034
0.00732	122.537	1334.04	3.77998	0.838975	0.838975
0.00733	122.213	1335.54	3.79333	0.839914	0.839914
0.00734	121.889	1337.04	3.8067	0.840851	0.840851
0.00735	121.567	1338.53	3.82007	0.841785	0.841785
0.00736	121.246	1340.01	3.83347	0.842717	0.842717
0.00737	120.927	1341.5	3.84687	0.843646	0.843646
0.00738	120.609	1342.97	3.8603	0.844573	0.844573
0.00739	120.292	1344.45	3.87373	0.845498	0.845498
0.0074	119.976	1345.92	3.88718	0.84642	0.84642
0.00741	119.662	1347.39	3.90065	0.847339	0.847339
0.00742	119.348	1348.85	3.91413	0.848256	0.848256
0.00743	119.036	1350.31	3.92763	0.849171	0.849171
0.00744	118.726	1351.77	3.94114	0.850083	0.85008
